Timestamp,Temp_C,Lat,Lon,Alt_m,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
1123969,24.35545,6.9998,79.9997,500,1.119996,2.049984,10.30973,0.110001,0.200002,0.090001,25.00023,37.49939,60.20046,-72.25085,8.878596,99.99905
1125093,24.44527,6.9997,79.9997,500.5,1.120996,2.051984,10.31023,0.110101,0.200202,0.090101,25.01023,37.51439,60.22046,-71.91029,8.914174,100.099
1126217,24.5421,6.9997,79.9997,501,1.121996,2.053984,10.31073,0.110201,0.200402,0.090201,25.02023,37.52939,60.24046,-71.55901,8.943708,100.199
1127341,24.6447,6.9997,79.9997,501.5,1.122996,2.055984,10.31122,0.110301,0.200602,0.090301,25.03023,37.54439,60.26046,-71.19899,8.967106,100.299
1128465,24.75179,6.9996,79.9998,502,1.123996,2.057984,10.31172,0.110401,0.200802,0.090401,25.04023,37.55939,60.28046,-70.83223,8.984291,100.399
1129589,24.86201,6.9995,79.9997,502.5,1.124996,2.059984,10.31222,0.110501,0.201002,0.090501,25.05023,37.57439,60.30046,-70.4608,8.995211,100.499
1130713,24.97397,6.9995,79.9996,503,1.125996,2.061984,10.31272,0.110601,0.201202,0.090601,25.06023,37.58939,60.32046,-70.08678,8.99983,100.599
1131837,25.08626,6.9996,79.9995,503.5,1.126997,2.063984,10.31322,0.110701,0.201402,0.090701,25.07023,37.60439,60.34046,-69.71228,8.998136,100.699
1132961,25.19746,6.9996,79.9994,504,1.127997,2.065984,10.31372,0.110801,0.201602,0.090801,25.08023,37.61938,60.36046,-69.33939,8.990131,100.799
1134085,25.30617,6.9997,79.9993,504.5,1.128997,2.067985,10.31422,0.110901,0.201802,0.090901,25.09023,37.63438,60.38046,-68.97021,8.975843,100.899
1135209,25.41101,6.9996,79.9994,505,1.129997,2.069985,10.31472,0.111001,0.202002,0.091001,25.10023,37.64938,60.40046,-68.6068,8.955316,100.999
1136333,25.51067,6.9997,79.9995,505.5,1.130997,2.071985,10.31522,0.111101,0.202202,0.091101,25.11023,37.66438,60.42046,-68.25123,8.928615,101.099
1137457,25.60388,6.9997,79.9995,506,1.131997,2.073985,10.31572,0.111201,0.202402,0.091201,25.12023,37.67938,60.44046,-67.90546,8.895823,101.199
1138581,25.68948,6.9998,79.9994,506.5,1.132997,2.075985,10.31622,0.111301,0.202602,0.091301,25.13023,37.69438,60.46046,-67.57144,8.857045,101.299
1139705,25.76637,6.9997,79.9994,507,1.133997,2.077985,10.31672,0.111401,0.202802,0.091401,25.14023,37.70938,60.48046,-67.25106,8.812405,101.399
1140829,25.83358,6.9998,79.9995,507.5,1.134997,2.079985,10.31722,0.111501,0.203002,0.091501,25.15023,37.72438,60.50047,-63.94611,7.76204,101.499
1141953,25.89028,6.9998,79.9994,508,1.135997,2.081985,10.31772,0.111601,0.203202,0.091601,25.16023,37.73938,60.52047,-66.65829,8.706112,101.599
1143077,25.93575,6.9998,79.9994,508.5,1.136997,2.083985,10.31822,0.111701,0.203402,0.091701,25.17023,37.75438,60.54047,-66.38924,8.644797,101.699
1144201,25.9694,6.9997,79.9994,509,1.137997,2.085985,10.31872,0.111801,0.203602,0.091801,25.18023,37.76938,60.56047,-66.14044,8.578288,101.799
1145325,25.99082,6.9996,79.9993,509.5,1.138997,2.087986,10.31922,0.111901,0.203802,0.091901,25.19023,37.78438,60.58047,-65.91331,8.506796,101.899
1146449,25.99973,6.9996,79.9994,510,1.139997,2.089986,10.31972,0.112001,0.204002,0.092001,25.20023,37.79938,60.60047,-65.70911,8.430545,101.999
1147573,25.99603,6.9997,79.9995,510.5,1.140997,2.091986,10.32022,0.112101,0.204202,0.092101,25.21023,37.81438,60.62047,-65.52899,8.349778,102.099
1148697,25.97975,6.9997,79.9995,511,1.141997,2.093986,10.32072,0.112201,0.204402,0.092201,25.22023,37.82938,60.64047,-65.37397,8.264749,102.199
1149821,25.95111,6.9998,79.9995,511.5,1.142997,2.095986,10.32122,0.112301,0.204602,0.092301,25.23023,37.84438,60.66047,-65.24491,8.175725,102.299
1150945,25.91047,6.9999,79.9995,512,1.143997,2.097986,10.32172,0.112401,0.204802,0.092401,25.24023,37.85938,60.68047,-65.14254,8.08299,102.399
1152069,25.85834,6.9999,79.9996,512.5,1.144997,2.099986,10.32222,0.112501,0.205002,0.092501,25.25023,37.87437,60.70047,-65.06744,7.986835,102.499
1153193,25.79538,6.9998,79.9995,513,1.145997,2.101986,10.32272,0.112601,0.205202,0.092601,25.26023,37.88937,60.72047,-65.02,7.887563,102.599
1154317,25.72237,6.9997,79.9994,513.5,1.146997,2.103986,10.32322,0.112701,0.205402,0.092701,25.27024,37.90437,60.74047,-65.00053,7.785489,102.699
1155441,25.64025,6.9998,79.9993,514,1.147997,2.105986,10.32372,0.112801,0.205602,0.092801,25.28024,37.91937,60.76047,-65.00911,7.680935,102.799
1156565,25.55005,6.9997,79.9993,514.5,1.148998,2.107986,10.32422,0.112901,0.205802,0.092901,25.29024,37.93437,60.78047,-65.04571,7.574231,102.899
1157689,25.45291,6.9997,79.9994,515,1.149998,2.109987,10.32472,0.113001,0.206002,0.093001,25.30024,37.94937,60.80047,-65.1101,7.465714,102.999
1158813,25.35005,6.9998,79.9993,515.5,1.150998,2.111987,10.32522,0.113101,0.206202,0.093101,25.31024,37.96437,60.82047,-65.20194,7.355725,103.099
1159937,25.24278,6.9999,79.9994,516,1.151998,2.113987,10.32572,0.113201,0.206402,0.093201,25.32024,37.97937,60.84047,-65.32072,7.244614,103.199
1161061,25.13244,6.9998,79.9993,516.5,1.152998,2.115987,10.32622,0.113301,0.206602,0.093301,25.33024,37.99437,60.86047,-65.46575,7.13273,103.299
1162185,25.02043,6.9999,79.9992,517,1.153998,2.117987,10.32672,0.113401,0.206802,0.093401,25.34024,38.00937,60.88047,-65.63623,7.020428,103.399
1163309,24.90816,6.9998,79.9992,517.5,1.154998,2.119987,10.32722,0.113501,0.207002,0.093501,25.35024,38.02437,60.90047,-65.8312,6.908061,103.499
1164433,24.79705,6.9999,79.9991,518,1.155998,2.121987,10.32772,0.113601,0.207202,0.093601,25.36024,38.03937,60.92048,-66.04957,6.795984,103.599
1165557,24.6885,6.9998,79.9992,518.5,1.156998,2.123987,10.32822,0.113701,0.207402,0.093701,25.37024,38.05437,60.94048,-66.29011,6.684551,103.699
1166681,24.58388,6.9998,79.9991,519,1.157998,2.125987,10.32872,0.113801,0.207602,0.093801,25.38024,38.06937,60.96048,-66.55147,6.574114,103.799
1167805,24.48452,6.9998,79.9992,519.5,1.158998,2.127987,10.32922,0.113901,0.207802,0.093901,25.39024,38.08437,60.98048,-66.83218,6.465023,103.899
1168929,24.39166,6.9998,79.9991,520,1.159998,2.129987,10.32971,0.114001,0.208002,0.094001,25.40024,38.09937,61.00048,-67.13068,6.35762,103.999
1170053,24.30647,6.9999,79.9992,520.5,1.160998,2.131988,10.33021,0.114101,0.208202,0.094101,25.41024,38.11436,61.02048,-68.44528,7.252245,104.099
1171177,24.23004,7,79.9993,521,1.161998,2.133988,10.33071,0.114201,0.208402,0.094201,25.42024,38.12936,61.04048,-67.77422,6.149232,104.199
1172301,24.16333,7,79.9994,521.5,1.162998,2.135988,10.33121,0.114301,0.208602,0.094301,25.43024,38.14436,61.06048,-68.11565,6.048906,104.299
1173425,24.10718,6.9999,79.9995,522,1.163998,2.137988,10.33171,0.114401,0.208802,0.094401,25.44024,38.15936,61.08048,-68.46764,5.951582,104.399
1174549,24.06229,7,79.9995,522.5,1.164998,2.139988,10.33221,0.114501,0.209002,0.094501,25.45024,38.17436,61.10048,-68.82825,5.857569,104.499
1175673,24.02924,6.9999,79.9996,523,1.165998,2.141988,10.33271,0.114601,0.209202,0.094601,25.46024,38.18936,61.12048,-69.19543,5.767163,104.599
1176797,24.00844,6.9999,79.9995,523.5,1.166998,2.143988,10.33321,0.114701,0.209402,0.094701,25.47024,38.20436,61.14048,-69.56713,5.680651,104.699
1177921,24.00015,7,79.9994,524,1.167998,2.145988,10.33371,0.114801,0.209602,0.094801,25.48024,38.21936,61.16048,-69.94125,5.598304,104.799
1179045,24.00449,6.9999,79.9993,524.5,1.168998,2.147988,10.33421,0.114901,0.209802,0.094901,25.49024,38.23436,61.18048,-70.3157,5.520383,104.899
1180169,24.02138,7,79.9994,525,1.169999,2.149988,10.33471,0.115001,0.210002,0.095001,25.50024,38.24936,61.20048,-70.68839,5.447134,104.999
1181293,24.05063,7,79.9993,525.5,1.170999,2.151989,10.33521,0.115101,0.210202,0.095101,25.51024,38.26436,61.22048,-71.05721,5.378788,105.099
1182417,24.09186,7.0001,79.9992,526,1.171999,2.153989,10.33571,0.115201,0.210402,0.095201,25.52024,38.27936,61.24048,-71.4201,5.315562,105.199
1183541,24.14455,7.0002,79.9993,526.5,1.172999,2.155989,10.33621,0.115301,0.210602,0.095301,25.53024,38.29436,61.26048,-71.77502,5.257655,105.299
1184665,24.20803,7.0001,79.9992,527,1.173999,2.157989,10.33671,0.115401,0.210802,0.095401,25.54024,38.30936,61.28048,-72.11996,5.205248,105.399
1185789,24.28152,7,79.9992,527.5,1.174999,2.159989,10.33721,0.115501,0.211002,0.095501,25.55024,38.32436,61.30048,-72.45303,5.15851,105.499
1186913,24.36406,7,79.9993,528,1.175999,2.161989,10.33771,0.115601,0.211202,0.095601,25.56024,38.33936,61.32048,-72.77232,5.117586,105.599
1188037,24.45464,6.9999,79.9992,528.5,1.176999,2.163989,10.33821,0.115701,0.211402,0.095701,25.57024,38.35435,61.34048,-73.07604,5.082605,105.699
1189161,24.5521,6.9998,79.9992,529,1.177999,2.165989,10.33871,0.115801,0.211602,0.095801,25.58024,38.36935,61.36049,-73.36251,5.05368,105.799
1190285,24.6552,6.9999,79.9992,529.5,1.178999,2.167989,10.33921,0.115901,0.211802,0.095901,25.59024,38.38435,61.38049,-73.6301,5.0309,105.899
1191409,24.76266,7,79.9992,530,1.179999,2.169989,10.33971,0.116001,0.212002,0.096001,25.60024,38.39935,61.40049,-73.87732,5.014338,105.999
1192533,24.87312,6.9999,79.9992,530.5,1.180999,2.171989,10.34021,0.116101,0.212202,0.096101,25.61024,38.41435,61.42049,-74.10278,5.004045,106.099
1193657,24.98518,6.9998,79.9992,531,1.181999,2.17399,10.34071,0.116201,0.212402,0.096201,25.62024,38.42935,61.44049,-74.30521,5.000055,106.199
1194781,25.09742,6.9998,79.9992,531.5,1.182999,2.17599,10.34121,0.116301,0.212602,0.096301,25.63024,38.44435,61.46049,-74.48348,5.00238,106.299
1195905,25.20844,6.9999,79.9993,532,1.183999,2.17799,10.34171,0.116401,0.212802,0.096401,25.64024,38.45935,61.48049,-74.63659,5.011013,106.3989
1197029,25.31682,7,79.9994,532.5,1.184999,2.17999,10.34221,0.116501,0.213002,0.096501,25.65024,38.47435,61.50049,-74.76368,5.025926,106.4989
1198153,25.42121,6.9999,79.9994,533,1.185999,2.18199,10.34271,0.116601,0.213202,0.096601,25.66024,38.48935,61.52049,-74.86403,5.047072,106.5989
1199277,25.52028,7,79.9994,533.5,1.186999,2.18399,10.34321,0.116701,0.213402,0.096701,25.67024,38.50435,61.54049,-74.93708,5.074386,106.6989
1200401,25.61278,6.9999,79.9994,534,1.187999,2.18599,10.34371,0.116801,0.213602,0.096801,25.68024,38.51935,61.56049,-69.98242,2.107779,106.7989
1201525,25.69756,7,79.9994,534.5,1.188999,2.18799,10.34421,0.116901,0.213802,0.096901,25.69024,38.53435,61.58049,-74.9998,5.147147,106.8989
1202649,25.77352,7.0001,79.9995,535,1.189999,2.18999,10.34471,0.117001,0.214002,0.097001,25.70024,38.54935,61.60049,-74.98912,5.192366,106.9989
1203773,25.83973,7,79.9995,535.5,1.191,2.19199,10.34521,0.117101,0.214202,0.097101,25.71025,38.56435,61.62049,-74.95043,5.243293,107.0989
1204897,25.89533,7,79.9995,536,1.192,2.19399,10.34571,0.117201,0.214402,0.097201,25.72025,38.57935,61.64049,-74.88397,5.299767,107.1989
1206021,25.93964,7.0001,79.9995,536.5,1.193,2.195991,10.34621,0.117301,0.214602,0.097301,25.73025,38.59435,61.66049,-74.79009,5.361609,107.2989
1207145,25.97209,7.0002,79.9996,537,1.194,2.197991,10.34671,0.117401,0.214802,0.097401,25.74025,38.60934,61.68049,-74.66933,5.428625,107.3989
1208269,25.99227,7.0002,79.9997,537.5,1.195,2.199991,10.34721,0.117501,0.215002,0.097501,25.75025,38.62434,61.70049,-74.52236,5.500603,107.4989
1209393,25.99993,7.0002,79.9996,538,1.196,2.201991,10.3477,0.117601,0.215202,0.097601,25.76025,38.63934,61.72049,-74.35001,5.577314,107.5989
1210517,25.99497,7.0003,79.9996,538.5,1.197,2.203991,10.3482,0.117701,0.215402,0.097701,25.77025,38.65434,61.74049,-74.15325,5.658519,107.6989
1211641,25.97745,7.0002,79.9997,539,1.198,2.205991,10.3487,0.117801,0.215603,0.097801,25.78025,38.66934,61.76049,-73.93318,5.743959,107.7989
1212765,25.94759,7.0001,79.9998,539.5,1.199,2.207991,10.3492,0.117901,0.215803,0.097901,25.79025,38.68434,61.78049,-73.69104,5.833365,107.8989
1213889,25.90578,7.0001,79.9998,540,1.2,2.209991,10.3497,0.118001,0.216003,0.098001,25.80025,38.69934,61.8005,-73.42818,5.926455,107.9989
1215013,25.85253,7.0001,79.9999,540.5,1.201,2.211991,10.3502,0.118101,0.216203,0.098101,25.81025,38.71434,61.8205,-73.14607,6.022935,108.0989
1216137,25.78853,7,79.9999,541,1.202,2.213991,10.3507,0.118201,0.216403,0.098201,25.82025,38.72934,61.8405,-72.84631,6.122501,108.1989
1217261,25.71457,7,79.9998,541.5,1.203,2.215991,10.3512,0.118301,0.216603,0.098301,25.83025,38.74434,61.8605,-72.53058,6.224837,108.2989
1218385,25.6316,6.9999,79.9999,542,1.204,2.217992,10.3517,0.118401,0.216803,0.098401,25.84025,38.75934,61.8805,-72.20065,6.32962,108.3989
1219509,25.54065,6.9999,79.9999,542.5,1.205,2.219992,10.3522,0.118501,0.217003,0.098501,25.85025,38.77434,61.9005,-71.85836,6.436521,108.4989
1220633,25.44288,6.9998,79.9998,543,1.206,2.221992,10.3527,0.118601,0.217203,0.098601,25.86025,38.78934,61.9205,-71.50564,6.5452,108.5989
1221757,25.33953,6.9998,79.9998,543.5,1.207,2.223992,10.3532,0.118701,0.217403,0.098701,25.87025,38.80434,61.9405,-71.14448,6.655316,108.6989
1222881,25.23188,6.9999,79.9998,544,1.208,2.225992,10.3537,0.118801,0.217603,0.098801,25.88025,38.81934,61.9605,-70.77689,6.76652,108.7989
1224005,25.12131,6.9999,79.9999,544.5,1.209,2.227992,10.3542,0.118901,0.217803,0.098901,25.89025,38.83434,61.9805,-70.40494,6.878461,108.8989
1225129,25.00921,7,80,545,1.21,2.229992,10.3547,0.119001,0.218003,0.099001,25.90025,38.84933,62.0005,-70.03071,6.990787,108.9989
1226253,24.897,7,80,545.5,1.211,2.231992,10.3552,0.119101,0.218203,0.099101,25.91025,38.86433,62.0205,-69.65632,7.103141,109.0989
1227377,24.78608,7,80,546,1.212,2.233992,10.3557,0.119201,0.218403,0.099201,25.92025,38.87933,62.0405,-69.28385,7.215169,109.1989
1228501,24.67786,7.0001,80,546.5,1.213001,2.235992,10.3562,0.119301,0.218603,0.099301,25.93025,38.89433,62.0605,-68.91541,7.326519,109.2989
1229625,24.57371,7.0001,80.0001,547,1.214001,2.237993,10.3567,0.119401,0.218803,0.099401,25.94025,38.90933,62.0805,-68.55304,7.436836,109.3989
1230749,24.47494,7.0002,80,547.5,1.215001,2.239993,10.3572,0.119501,0.219003,0.099501,25.95025,38.92433,62.1005,-71.19881,7.545775,109.4989
1231873,24.38279,7.0001,80.0001,548,1.216001,2.241993,10.3577,0.119601,0.219203,0.099601,25.96025,38.93933,62.1205,-67.85468,7.65299,109.5989
1232997,24.29844,7,80.0002,548.5,1.217001,2.243993,10.3582,0.119701,0.219403,0.099701,25.97025,38.95433,62.1405,-67.52258,7.758144,109.6989
1234121,24.22294,7,80.0001,549,1.218001,2.245993,10.3587,0.119801,0.219603,0.099801,25.98025,38.96933,62.1605,-67.2044,7.860904,109.7989
1235245,24.15724,7.0001,80,549.5,1.219001,2.247993,10.3592,0.119901,0.219803,0.099901,25.99025,38.98433,62.1805,-66.9019,7.960945,109.8989
1236369,24.10218,7,79.9999,550,1.220001,2.249993,10.3597,0.120001,0.220003,0.100001,26.00025,38.99933,62.2005,-66.6168,8.057952,109.9989
1237493,24.05845,7.0001,79.9998,550.5,1.221001,2.251993,10.3602,0.120101,0.220203,0.100101,26.01025,39.01433,62.2205,-66.35068,8.151618,110.0989
1238617,24.02661,7.0002,79.9998,551,1.222001,2.253993,10.3607,0.120201,0.220403,0.100201,26.02025,39.02933,62.24051,-66.10503,8.241648,110.1989
1239741,24.00705,7.0001,79.9998,551.5,1.223001,2.255993,10.3612,0.120301,0.220603,0.100301,26.03025,39.04433,62.26051,-65.88126,8.327757,110.2989
1240865,24.00002,7,79.9998,552,1.224001,2.257993,10.3617,0.120401,0.220803,0.100401,26.04025,39.05933,62.28051,-65.6806,8.409674,110.3989
1241989,24.00561,6.9999,79.9999,552.5,1.225001,2.259994,10.3622,0.120501,0.221003,0.100501,26.05025,39.07433,62.30051,-65.50417,8.48714,110.4989
1243113,24.02375,6.9998,79.9999,553,1.226001,2.261994,10.3627,0.120601,0.221203,0.100601,26.06025,39.08932,62.32051,-65.35299,8.559909,110.5989
1244237,24.05421,6.9998,79.9998,553.5,1.227001,2.263994,10.3632,0.120701,0.221403,0.100701,26.07025,39.10432,62.34051,-65.22788,8.627753,110.6989
1245361,24.09661,6.9997,79.9998,554,1.228001,2.265994,10.3637,0.120801,0.221603,0.100801,26.08025,39.11932,62.36051,-65.12955,8.690457,110.7989
1246485,24.15041,6.9996,79.9998,554.5,1.229001,2.267994,10.3642,0.120901,0.221803,0.100901,26.09025,39.13432,62.38051,-65.05856,8.747825,110.8989
1247609,24.21493,6.9996,79.9999,555,1.230001,2.269994,10.3647,0.121001,0.222003,0.101001,26.10025,39.14932,62.40051,-65.01531,8.799672,110.9989
1248733,24.28936,6.9996,80,555.5,1.231001,2.271994,10.3652,0.121101,0.222203,0.101101,26.11025,39.16432,62.42051,-65.00003,8.845837,111.0989
1249857,24.37276,6.9995,80.0001,556,1.232001,2.273994,10.36569,0.121201,0.222403,0.101201,26.12025,39.17932,62.44051,-65.01281,8.886173,111.1989
1250981,24.46407,6.9996,80.0002,556.5,1.233001,2.275994,10.36619,0.121301,0.222603,0.101301,26.13025,39.19432,62.46051,-65.05358,8.920554,111.2989
1252105,24.56215,6.9995,80.0001,557,1.234002,2.277994,10.36669,0.121401,0.222803,0.101401,26.14025,39.20932,62.48051,-65.12212,8.948871,111.3989
1253229,24.66575,6.9996,80.0002,557.5,1.235002,2.279994,10.36719,0.121501,0.223003,0.101501,26.15026,39.22432,62.50051,-65.21802,8.971033,111.4989
1254353,24.77357,6.9995,80.0003,558,1.236002,2.281995,10.36769,0.121601,0.223203,0.101601,26.16026,39.23932,62.52051,-65.34077,8.986972,111.5989
1255477,24.88425,6.9994,80.0003,558.5,1.237002,2.283995,10.36819,0.121701,0.223403,0.101701,26.17026,39.25432,62.54051,-65.48966,8.996636,111.6989
1256601,24.99639,6.9995,80.0002,559,1.238002,2.285995,10.36869,0.121801,0.223603,0.101801,26.18026,39.26932,62.56051,-65.66387,8.999997,111.7989
1257725,25.10858,6.9995,80.0001,559.5,1.239002,2.287995,10.36919,0.121901,0.223803,0.101901,26.19026,39.28432,62.58051,-65.86242,8.997042,111.8989
1258849,25.21939,6.9995,80.0002,560,1.240002,2.289995,10.36969,0.122001,0.224003,0.102001,26.20026,39.29932,62.60051,-66.08419,8.987781,111.9989
1259973,25.32744,6.9995,80.0003,560.5,1.241002,2.291995,10.37019,0.122102,0.224203,0.102101,26.21026,39.31432,62.62051,-66.32793,8.972243,112.0989
1261097,25.43135,6.9994,80.0003,561,1.242002,2.293995,10.37069,0.122202,0.224403,0.102201,26.22026,39.32932,62.64051,-66.59229,8.950479,112.1989
1262221,25.52983,6.9994,80.0002,561.5,1.243002,2.295995,10.37119,0.122302,0.224603,0.102301,26.23026,39.34431,62.66051,-66.87577,8.922554,112.2989
1263345,25.62161,6.9994,80.0002,562,1.244002,2.297995,10.37169,0.122402,0.224803,0.102401,26.24026,39.35931,62.68052,-67.17678,8.888559,112.3989
1264469,25.70555,6.9993,80.0002,562.5,1.245002,2.299995,10.37219,0.122502,0.225003,0.102501,26.25026,39.37431,62.70052,-67.49364,8.848601,112.4989
1265593,25.78058,6.9994,80.0001,563,1.246002,2.301996,10.37269,0.122602,0.225203,0.102601,26.26026,39.38931,62.72052,-67.82456,8.802806,112.5989
1266717,25.84576,6.9994,80.0002,563.5,1.247002,2.303996,10.37319,0.122702,0.225403,0.102701,26.27026,39.40431,62.74052,-68.1677,8.751319,112.6989
1267841,25.90027,6.9995,80.0002,564,1.248002,2.305996,10.37369,0.122802,0.225603,0.102801,26.28026,39.41931,62.76052,-68.52112,8.694301,112.7989
1268965,25.94342,6.9995,80.0001,564.5,1.249002,2.307996,10.37419,0.122902,0.225803,0.102901,26.29026,39.43431,62.78052,-68.88284,8.631933,112.8988
1270089,25.97466,6.9995,80,565,1.250002,2.309996,10.37469,0.123002,0.226003,0.103001,26.30026,39.44931,62.80052,-69.25082,8.564413,112.9988
1271213,25.9936,6.9994,80,565.5,1.251002,2.311996,10.37519,0.123102,0.226203,0.103101,26.31026,39.46431,62.82052,-69.62302,8.491952,113.0988
1272337,26,6.9995,80.0001,566,1.252002,2.313996,10.37569,0.123202,0.226403,0.103201,26.32026,39.47931,62.84052,-69.99732,8.414781,113.1988
1273461,25.99378,6.9994,80.0001,566.5,1.253002,2.315996,10.37619,0.123302,0.226603,0.103301,26.33026,39.49431,62.86052,-70.37165,8.333142,113.2988
1274585,25.97502,6.9995,80,567,1.254002,2.317996,10.37669,0.123402,0.226803,0.103401,26.34026,39.50931,62.88052,-70.74389,8.247293,113.3988
1275709,25.94395,6.9994,80,567.5,1.255002,2.319996,10.37719,0.123502,0.227003,0.103501,26.35026,39.52431,62.90052,-71.11195,8.157507,113.4988
1276833,25.90097,6.9994,79.9999,568,1.256003,2.321996,10.37769,0.123602,0.227203,0.103601,26.36026,39.53931,62.92052,-71.47377,8.064065,113.5988
1277957,25.84662,6.9995,79.9999,568.5,1.257003,2.323997,10.37819,0.123702,0.227403,0.103701,26.37026,39.55431,62.94052,-71.82732,7.967264,113.6988
1279081,25.78158,6.9995,79.9998,569,1.258003,2.325997,10.37869,0.123802,0.227603,0.103801,26.38026,39.56931,62.96052,-72.17062,7.867408,113.7988
1280205,25.70668,6.9996,79.9997,569.5,1.259003,2.327997,10.37919,0.123902,0.227803,0.103901,26.39026,39.5843,62.98052,-72.50173,7.764813,113.8988
1281329,25.62286,6.9996,79.9998,570,1.260003,2.329997,10.37969,0.124002,0.228003,0.104001,26.40026,39.5993,63.00052,-72.8188,7.659803,113.9988
1282453,25.53119,6.9997,79.9999,570.5,1.261003,2.331997,10.38019,0.124102,0.228203,0.104101,26.41026,39.6143,63.02052,-73.12006,7.55271,114.0988
1283577,25.4328,6.9998,79.9999,571,1.262003,2.333997,10.38069,0.124202,0.228403,0.104201,26.42026,39.6293,63.04052,-73.40379,7.443871,114.1988
1284701,25.32896,6.9999,79.9998,571.5,1.263003,2.335997,10.38119,0.124302,0.228603,0.104301,26.43026,39.6443,63.06052,-73.66843,7.333632,114.2988
1285825,25.22096,6.9998,79.9997,572,1.264003,2.337997,10.38169,0.124402,0.228803,0.104401,26.44026,39.6593,63.08052,-73.91248,7.222338,114.3988
1286949,25.11017,6.9999,79.9997,572.5,1.265003,2.339997,10.38219,0.124502,0.229003,0.104501,26.45026,39.6743,63.10052,-74.13457,7.110343,114.4988
1288073,24.998,6.9998,79.9997,573,1.266003,2.341997,10.38269,0.124602,0.229203,0.104601,26.46026,39.6893,63.12053,-74.33346,6.997999,114.5988
1289197,24.88585,6.9997,79.9997,573.5,1.267003,2.343997,10.38319,0.124702,0.229403,0.104701,26.47026,39.7043,63.14053,-74.50803,6.885661,114.6988
1290321,24.77514,6.9997,79.9998,574,1.268003,2.345998,10.38369,0.124802,0.229603,0.104801,26.48026,39.7193,63.16053,-69.65729,4.773685,114.7988
1291445,24.66727,6.9998,79.9998,574.5,1.269003,2.347998,10.38418,0.124902,0.229803,0.104901,26.49026,39.7343,63.18053,-74.78041,6.662423,114.8988
1292569,24.56359,6.9997,79.9998,575,1.270003,2.349998,10.38468,0.125002,0.230003,0.105001,26.50026,39.7493,63.20053,-74.87671,6.552227,114.9988
1293693,24.46543,6.9996,79.9997,575.5,1.271003,2.351998,10.38518,0.125102,0.230203,0.105101,26.51026,39.7643,63.22053,-74.94563,6.443444,115.0988
1294817,24.37401,6.9996,79.9998,576,1.272003,2.353998,10.38568,0.125202,0.230403,0.105201,26.52026,39.7793,63.24053,-74.98681,6.33642,115.1988
1295941,24.29049,6.9995,79.9999,576.5,1.273003,2.355998,10.38618,0.125302,0.230603,0.105301,26.53026,39.7943,63.26053,-74.99998,6.23149,115.2988
1297065,24.21593,6.9996,79.9999,577,1.274003,2.357998,10.38668,0.125402,0.230803,0.105401,26.54026,39.8093,63.28053,-74.98511,6.128987,115.3988
1298189,24.15126,6.9997,79.9998,577.5,1.275003,2.359998,10.38718,0.125502,0.231003,0.105501,26.55026,39.8243,63.30053,-74.94225,6.029235,115.4988
1299313,24.0973,6.9998,79.9999,578,1.276003,2.361998,10.38768,0.125602,0.231203,0.105601,26.56026,39.83929,63.32053,-74.87165,5.932548,115.5988
1300437,24.05474,6.9999,79.9999,578.5,1.277004,2.363998,10.38818,0.125702,0.231403,0.105701,26.57026,39.85429,63.34053,-74.77371,5.839231,115.6988
1301561,24.0241,7,80,579,1.278004,2.365999,10.38868,0.125802,0.231603,0.105801,26.58027,39.86929,63.36053,-74.64899,5.74958,115.7988
1302685,24.00578,7.0001,80,579.5,1.279004,2.367999,10.38918,0.125902,0.231803,0.105901,26.59027,39.88429,63.38053,-74.49816,5.663877,115.8988
1303809,24.00001,7,80,580,1.280004,2.369999,10.38968,0.126002,0.232003,0.106001,26.60027,39.89929,63.40053,-74.3221,5.582393,115.9988
1304933,24.00686,7,80.0001,580.5,1.281004,2.371999,10.39018,0.126102,0.232203,0.106101,26.61027,39.91429,63.42053,-74.12177,5.505385,116.0988
1306057,24.02624,7.0001,80.0002,581,1.282004,2.373999,10.39068,0.126202,0.232403,0.106201,26.62027,39.92929,63.44053,-73.89832,5.433097,116.1988
1307181,24.05792,7,80.0001,581.5,1.283004,2.375999,10.39118,0.126302,0.232603,0.106301,26.63027,39.94429,63.46053,-73.65298,5.365756,116.2988
1308305,24.10148,7,80,582,1.284004,2.377999,10.39168,0.126402,0.232803,0.106401,26.64027,39.95929,63.48053,-73.38714,5.303576,116.3988
1309429,24.15638,6.9999,80.0001,582.5,1.285004,2.379999,10.39218,0.126502,0.233003,0.106501,26.65027,39.97429,63.50053,-73.10229,5.246752,116.4988
1310553,24.22193,6.9998,80,583,1.286004,2.381999,10.39268,0.126602,0.233203,0.106601,26.66027,39.98929,63.52053,-72.80003,5.195464,116.5988
1311677,24.2973,6.9997,80.0001,583.5,1.287004,2.383999,10.39318,0.126702,0.233403,0.106701,26.67027,40.00429,63.54053,-72.48206,5.149875,116.6988
1312801,24.38153,6.9998,80.0002,584,1.288004,2.385999,10.39368,0.126802,0.233603,0.106801,26.68027,40.01929,63.56054,-72.15015,5.110127,116.7988
1313925,24.47357,6.9999,80.0003,584.5,1.289004,2.388,10.39418,0.126902,0.233803,0.106901,26.69027,40.03429,63.58054,-71.80618,5.076347,116.8988
